time_s,cart_x_m,theta_rad,cart_v_mps,theta_dot_radps,force_N,solve_time_ms,solver_success,solver_status,model_x_ddot_mps2,model_theta_ddot_radps2,forward_dynamics_equation_residual_inf
36.530000,0.285489301,-0.013834952,0.048196261,0.001659017,-0.165117764,2.526203,1,Solve_Succeeded,-0.137864685,0.005331429,0.000000000000e+00
36.540000,0.285955038,-0.013817726,0.046817052,0.001713052,-0.165117764,2.526203,1,Solve_Succeeded,-0.137864685,0.005331429,0.000000000000e+00
36.550000,0.286406985,-0.013799919,0.045438115,0.001770606,-0.164679213,2.818895,1,Solve_Succeeded,-0.137496128,0.005269476,1.734723475977e-18
36.560000,0.286845183,-0.013781584,0.044062555,0.001824063,-0.164679213,2.818895,1,Solve_Succeeded,-0.137496128,0.005269476,1.734723475977e-18
36.570000,0.287269629,-0.013762670,0.042687285,0.001881268,-0.164214337,2.825855,1,Solve_Succeeded,-0.137105605,0.005206942,5.551115123126e-17
36.580000,0.287680365,-0.013743235,0.041315595,0.001934142,-0.164214337,2.825855,1,Solve_Succeeded,-0.137105605,0.005206942,5.551115123126e-17
36.590000,0.288077387,-0.013723225,0.039944211,0.001990989,-0.163723362,3.778432,1,Solve_Succeeded,-0.136693306,0.005143842,0.000000000000e+00
36.600000,0.288460739,-0.013702700,0.038576609,0.002043273,-0.163723362,3.778432,1,Solve_Succeeded,-0.136693306,0.005143842,0.000000000000e+00
36.610000,0.288830420,-0.013681603,0.037209330,0.002099755,-0.163206520,2.841759,1,Solve_Succeeded,-0.136259422,0.005080189,2.775557561563e-17
36.620000,0.289186474,-0.013659997,0.035846031,0.002151443,-0.163206520,2.841759,1,Solve_Succeeded,-0.136259422,0.005080189,2.775557561563e-17
36.630000,0.289528900,-0.013637823,0.034483073,0.002207551,-0.162664044,2.694588,1,Solve_Succeeded,-0.135804150,0.005015998,2.775557561563e-17
36.640000,0.289857745,-0.013615146,0.033124292,0.002258637,-0.162664044,2.694588,1,Solve_Succeeded,-0.135804150,0.005015998,2.775557561563e-17
36.650000,0.290173006,-0.013591904,0.031765868,0.002314365,-0.162096171,2.454523,1,Solve_Succeeded,-0.135327687,0.004951283,2.775557561563e-17
36.660000,0.290474735,-0.013568167,0.030411818,0.002364844,-0.162096171,2.454523,1,Solve_Succeeded,-0.135327687,0.004951283,2.775557561563e-17
36.670000,0.290762928,-0.013543867,0.029058141,0.002420183,-0.161503141,2.473847,1,Solve_Succeeded,-0.134830235,0.004886059,1.734723475977e-18
36.680000,0.291037637,-0.013519079,0.027709031,0.002470049,-0.161503141,2.473847,1,Solve_Succeeded,-0.134830235,0.004886059,1.734723475977e-18
36.690000,0.291298860,-0.013493732,0.026360311,0.002524992,-0.160885197,2.457230,1,Solve_Succeeded,-0.134311997,0.004820339,2.775557561563e-17
36.700000,0.291546652,-0.013467902,0.025016349,0.002574240,-0.160885197,2.457230,1,Solve_Succeeded,-0.134311997,0.004820339,2.775557561563e-17
36.710000,0.291781009,-0.013441518,0.023672794,0.002628779,-0.160242585,2.405834,1,Solve_Succeeded,-0.133773178,0.004754140,2.775557561563e-17
36.720000,0.292001988,-0.013414659,0.022334187,0.002677404,-0.160242585,2.405834,1,Solve_Succeeded,-0.133773178,0.004754140,2.775557561563e-17
36.730000,0.292209587,-0.013387248,0.020996003,0.002731532,-0.159575555,2.465047,1,Solve_Succeeded,-0.133213987,0.004687474,2.775557561563e-17
36.740000,0.292403864,-0.013359368,0.019662955,0.002779529,-0.159575555,2.465047,1,Solve_Succeeded,-0.133213987,0.004687474,2.775557561563e-17
36.750000,0.292584816,-0.013330941,0.018330346,0.002833239,-0.158884358,2.564893,1,Solve_Succeeded,-0.132634634,0.004620356,0.000000000000e+00
36.760000,0.292752504,-0.013302051,0.017003059,0.002880602,-0.158884358,2.564893,1,Solve_Succeeded,-0.132634634,0.004620356,0.000000000000e+00
36.770000,0.292906925,-0.013272618,0.015676226,0.002933887,-0.158169249,3.409280,1,Solve_Succeeded,-0.132035333,0.004552801,2.775557561563e-17
36.780000,0.293048142,-0.013242729,0.014354899,0.002980612,-0.158169249,3.409280,1,Solve_Succeeded,-0.132035333,0.004552801,2.775557561563e-17
36.790000,0.293176152,-0.013212302,0.013034042,0.003033465,-0.157430486,2.851600,1,Solve_Succeeded,-0.131416300,0.004484824,2.775557561563e-17
36.800000,0.293291020,-0.013181425,0.011718874,0.003079547,-0.157430486,2.851600,1,Solve_Succeeded,-0.131416300,0.004484824,2.775557561563e-17
36.810000,0.293392741,-0.013150013,0.010404191,0.003131961,-0.156668330,3.015242,1,Solve_Succeeded,-0.130777751,0.004416437,8.673617379884e-19
36.820000,0.293481386,-0.013118158,0.009095376,0.003177396,-0.156668330,3.015242,1,Solve_Succeeded,-0.130777751,0.004416437,8.673617379884e-19
36.830000,0.293556947,-0.013085773,0.007787063,0.003229364,-0.155883042,2.486772,1,Solve_Succeeded,-0.130119906,0.004347657,2.775557561563e-17
36.840000,0.293619497,-0.013052953,0.006484795,0.003274148,-0.155883042,2.486772,1,Solve_Succeeded,-0.130119906,0.004347657,2.775557561563e-17
36.850000,0.293669030,-0.013019605,0.005183043,0.003325663,-0.155074889,2.555196,1,Solve_Succeeded,-0.129442988,0.004278496,2.775557561563e-17
36.860000,0.293705619,-0.012985829,0.003887514,0.003369792,-0.155074889,2.555196,1,Solve_Succeeded,-0.129442988,0.004278496,2.775557561563e-17
36.870000,0.293729259,-0.012951531,0.002592515,0.003420848,-0.154244139,2.492304,1,Solve_Succeeded,-0.128747221,0.004208971,2.775557561563e-17
36.880000,0.293740024,-0.012916811,0.001303913,0.003464316,-0.154244139,2.492304,1,Solve_Succeeded,-0.128747221,0.004208971,2.775557561563e-17
36.890000,0.293737910,-0.012881572,0.000015856,0.003514908,-0.153391062,2.550843,1,Solve_Succeeded,-0.128032831,0.004139094,2.775557561563e-17
36.900000,0.293722992,-0.012845920,-0.001265633,0.003557712,-0.153391062,2.550843,1,Solve_Succeeded,-0.128032831,0.004139094,2.775557561563e-17
36.910000,0.293695266,-0.012809753,-0.002546561,0.003607832,-0.152515932,2.517688,1,Solve_Succeeded,-0.127300045,0.004068880,8.673617379884e-19
36.920000,0.293654810,-0.012773179,-0.003820752,0.003649969,-0.152515932,2.517688,1,Solve_Succeeded,-0.127300045,0.004068880,8.673617379884e-19
36.930000,0.293601619,-0.012736095,-0.005094368,0.003699611,-0.151619023,3.163468,1,Solve_Succeeded,-0.126549095,0.003998344,0.000000000000e+00
36.940000,0.293535773,-0.012698611,-0.006361079,0.003741077,-0.151619023,3.163468,1,Solve_Succeeded,-0.126549095,0.003998344,0.000000000000e+00
36.950000,0.293457266,-0.012660622,-0.007627201,0.003790235,-0.150700613,2.556063,1,Solve_Succeeded,-0.125780212,0.003927500,2.775557561563e-17
36.960000,0.293366182,-0.012622240,-0.008886252,0.003831026,-0.150700613,2.556063,1,Solve_Succeeded,-0.125780212,0.003927500,2.775557561563e-17
36.970000,0.293262514,-0.012583357,-0.010144700,0.003879694,-0.149760982,2.451487,1,Solve_Succeeded,-0.124993631,0.003856362,0.000000000000e+00
36.980000,0.293146347,-0.012544088,-0.011395915,0.003919808,-0.149760982,2.451487,1,Solve_Succeeded,-0.124993631,0.003856362,0.000000000000e+00
36.990000,0.293017675,-0.012504323,-0.012646511,0.003967981,-0.148800412,2.608315,1,Solve_Succeeded,-0.124189586,0.003784944,8.673617379884e-19
37.000000,0.292876584,-0.012464180,-0.013889714,0.004007412,-0.148800412,2.608315,1,Solve_Succeeded,-0.124189586,0.003784944,8.673617379884e-19
37.010000,0.292723068,-0.012423545,-0.015132285,0.004055084,-0.147819187,2.472937,1,Solve_Succeeded,-0.123368315,0.003713260,0.000000000000e+00
37.020000,0.292557216,-0.012382538,-0.016367303,0.004093832,-0.147819187,2.472937,1,Solve_Succeeded,-0.123368315,0.003713260,0.000000000000e+00
37.030000,0.292379021,-0.012341045,-0.017601676,0.004140997,-0.146817593,2.532066,1,Solve_Succeeded,-0.122530057,0.003641326,2.775557561563e-17
37.040000,0.292188573,-0.012299187,-0.018828339,0.004179057,-0.146817593,2.532066,1,Solve_Succeeded,-0.122530057,0.003641326,2.775557561563e-17
37.050000,0.291985866,-0.012256848,-0.020054343,0.004225710,-0.145795918,2.537160,1,Solve_Succeeded,-0.121675053,0.003569153,0.000000000000e+00
37.060000,0.291770991,-0.012214151,-0.021272483,0.004263079,-0.145795918,2.537160,1,Solve_Succeeded,-0.121675053,0.003569153,0.000000000000e+00
37.070000,0.291543943,-0.012170977,-0.022489952,0.004309215,-0.144754451,3.097089,1,Solve_Succeeded,-0.120803546,0.003496758,8.673617379884e-19
37.080000,0.291304815,-0.012127454,-0.023699404,0.004345892,-0.144754451,3.097089,1,Solve_Succeeded,-0.120803546,0.003496758,8.673617379884e-19
37.090000,0.291053600,-0.012083458,-0.024908171,0.004391505,-0.143693486,2.775383,1,Solve_Succeeded,-0.119915779,0.003424153,1.734723475977e-18
37.100000,0.290790393,-0.012039120,-0.026108772,0.004427486,-0.143693486,2.775383,1,Solve_Succeeded,-0.119915779,0.003424153,1.734723475977e-18
37.110000,0.290515189,-0.011994315,-0.027308675,0.004472572,-0.142613315,3.057066,1,Solve_Succeeded,-0.119011997,0.003351353,2.775557561563e-17
37.120000,0.290228084,-0.011949174,-0.028500264,0.004507855,-0.142613315,3.057066,1,Solve_Succeeded,-0.119011997,0.003351353,2.775557561563e-17
37.130000,0.289929071,-0.011903571,-0.029691143,0.004552408,-0.141514234,2.561141,1,Solve_Succeeded,-0.118092447,0.003278372,8.673617379884e-19
37.140000,0.289618249,-0.011857640,-0.030873562,0.004586991,-0.141514234,2.561141,1,Solve_Succeeded,-0.118092447,0.003278372,8.673617379884e-19
37.150000,0.289295611,-0.011811252,-0.032055259,0.004631007,-0.140396539,2.636481,1,Solve_Succeeded,-0.117157378,0.003205224,0.000000000000e+00
37.160000,0.288961257,-0.011764544,-0.033228353,0.004664887,-0.140396539,2.636481,1,Solve_Succeeded,-0.117157378,0.003205224,0.000000000000e+00
37.170000,0.288615181,-0.011717383,-0.034400712,0.004708361,-0.139260529,2.691184,1,Solve_Succeeded,-0.116207039,0.003131921,2.775557561563e-17
37.180000,0.288257484,-0.011669910,-0.035564327,0.004741537,-0.139260529,2.691184,1,Solve_Succeeded,-0.116207039,0.003131921,2.775557561563e-17
37.190000,0.287888160,-0.011621989,-0.036727196,0.004784464,-0.138106505,2.480801,1,Solve_Succeeded,-0.115241681,0.003058479,0.000000000000e+00
37.200000,0.287507312,-0.011573762,-0.037881182,0.004816934,-0.138106505,2.480801,1,Solve_Succeeded,-0.115241681,0.003058479,0.000000000000e+00
37.210000,0.287114933,-0.011525095,-0.039034409,0.004859310,-0.136934767,2.551688,1,Solve_Succeeded,-0.114261555,0.002984911,8.673617379884e-19
37.220000,0.286711127,-0.011476128,-0.040178618,0.004891072,-0.136934767,2.551688,1,Solve_Succeeded,-0.114261555,0.002984911,8.673617379884e-19
37.230000,0.286295889,-0.011426725,-0.041322057,0.004932892,-0.135745619,2.457269,1,Solve_Succeeded,-0.113266915,0.002911230,2.775557561563e-17
37.240000,0.285869324,-0.011377031,-0.042456343,0.004963945,-0.135745619,2.457269,1,Solve_Succeeded,-0.113266915,0.002911230,2.775557561563e-17
37.250000,0.285431425,-0.011326906,-0.043589848,0.005005205,-0.134539364,2.480735,1,Solve_Succeeded,-0.112258015,0.002837451,8.673617379884e-19
37.260000,0.284982300,-0.011276497,-0.044714068,0.005035547,-0.134539364,2.480735,1,Solve_Succeeded,-0.112258015,0.002837451,8.673617379884e-19
37.270000,0.284521943,-0.011225663,-0.045837495,0.005076244,-0.133316310,2.524071,1,Solve_Succeeded,-0.111235110,0.002763586,2.775557561563e-17
37.280000,0.284050462,-0.011174552,-0.046951510,0.005105873,-0.133316310,2.524071,1,Solve_Succeeded,-0.111235110,0.002763586,2.775557561563e-17
37.290000,0.283567850,-0.011123021,-0.048064720,0.005146002,-0.132076762,2.441510,1,Solve_Succeeded,-0.110198457,0.002689649,2.775557561563e-17
37.300000,0.283074219,-0.011071221,-0.049168390,0.005174918,-0.132076762,2.441510,1,Solve_Succeeded,-0.110198457,0.002689649,2.775557561563e-17
37.310000,0.282569560,-0.011019006,-0.050271245,0.005214475,-0.130821028,2.655700,1,Solve_Succeeded,-0.109148313,0.002615654,2.775557561563e-17
37.320000,0.282053987,-0.010966530,-0.051364436,0.005242676,-0.130821028,2.655700,1,Solve_Succeeded,-0.109148313,0.002615654,2.775557561563e-17
37.330000,0.281527491,-0.010913644,-0.052456801,0.005281659,-0.129549418,2.408485,1,Solve_Succeeded,-0.108084936,0.002541614,2.775557561563e-17
37.340000,0.280990187,-0.010860504,-0.053539379,0.005309144,-0.129549418,2.408485,1,Solve_Succeeded,-0.108084936,0.002541614,2.775557561563e-17
37.350000,0.280442066,-0.010806961,-0.054621122,0.005347547,-0.128262241,2.494224,1,Solve_Succeeded,-0.107008586,0.002467541,2.775557561563e-17
37.360000,0.279883245,-0.010753171,-0.055692957,0.005374316,-0.128262241,2.494224,1,Solve_Succeeded,-0.107008586,0.002467541,2.775557561563e-17
37.370000,0.279313716,-0.010698983,-0.056763947,0.005412137,-0.126959809,2.549839,1,Solve_Succeeded,-0.105919522,0.002393450,2.775557561563e-17
37.380000,0.278733594,-0.010644555,-0.057824913,0.005438189,-0.126959809,2.549839,1,Solve_Succeeded,-0.105919522,0.002393450,2.775557561563e-17
37.390000,0.278142873,-0.010589735,-0.058885023,0.005475424,-0.125642434,2.490992,1,Solve_Succeeded,-0.104818005,0.002319354,2.775557561563e-17
37.400000,0.277541671,-0.010534682,-0.059934994,0.005500758,-0.125642434,2.490992,1,Solve_Succeeded,-0.104818005,0.002319354,2.775557561563e-17
37.410000,0.276929978,-0.010479244,-0.060984100,0.005537405,-0.124310429,2.514571,1,Solve_Succeeded,-0.103704297,0.002245264,8.673617379884e-19
37.420000,0.276307915,-0.010423580,-0.062022954,0.005562021,-0.124310429,2.514571,1,Solve_Succeeded,-0.103704297,0.002245264,8.673617379884e-19
37.430000,0.275675474,-0.010367536,-0.063060932,0.005598076,-0.122964107,2.818930,1,Solve_Succeeded,-0.102578659,0.002171196,8.673617379884e-19
37.440000,0.275032776,-0.010311274,-0.064088549,0.005621973,-0.122964107,2.818930,1,Solve_Succeeded,-0.102578659,0.002171196,8.673617379884e-19
37.450000,0.274379811,-0.010254637,-0.065115281,0.005657433,-0.121603782,2.796776,1,Solve_Succeeded,-0.101441354,0.002097160,1.387778780781e-17
37.460000,0.273716702,-0.010197790,-0.066131544,0.005680612,-0.121603782,2.796776,1,Solve_Succeeded,-0.101441354,0.002097160,1.387778780781e-17
37.470000,0.273043441,-0.010140574,-0.067146913,0.005715473,-0.120229771,2.581348,1,Solve_Succeeded,-0.100292646,0.002023171,0.000000000000e+00
37.480000,0.272360151,-0.010083155,-0.068151707,0.005737934,-0.120229771,2.581348,1,Solve_Succeeded,-0.100292646,0.002023171,0.000000000000e+00
37.490000,0.271666823,-0.010025372,-0.069155599,0.005772195,-0.118842389,2.572457,1,Solve_Succeeded,-0.099132798,0.001949240,8.673617379884e-19
37.500000,0.270963582,-0.009967394,-0.070148813,0.005793937,-0.118842389,2.572457,1,Solve_Succeeded,-0.099132798,0.001949240,8.673617379884e-19
37.510000,0.270250420,-0.009909059,-0.071141115,0.005827595,-0.117441952,2.477494,1,Solve_Succeeded,-0.097962074,0.001875380,1.387778780781e-17
37.520000,0.269527462,-0.009850536,-0.072122639,0.005848618,-0.117441952,2.477494,1,Solve_Succeeded,-0.097962074,0.001875380,1.387778780781e-17
37.530000,0.268794699,-0.009791661,-0.073103244,0.005881670,-0.116028776,2.670548,1,Solve_Succeeded,-0.096780740,0.001801605,8.673617379884e-19
37.540000,0.268052258,-0.009732605,-0.074072972,0.005901976,-0.116028776,2.670548,1,Solve_Succeeded,-0.096780740,0.001801605,8.673617379884e-19
37.550000,0.267300130,-0.009673204,-0.075041772,0.005934420,-0.114603180,2.561822,1,Solve_Succeeded,-0.095589059,0.001727925,1.387778780781e-17
37.560000,0.266538444,-0.009613629,-0.075999600,0.005954008,-0.114603180,2.561822,1,Solve_Succeeded,-0.095589059,0.001727925,1.387778780781e-17
37.570000,0.265767190,-0.009553715,-0.076956492,0.005985842,-0.113165481,2.599555,1,Solve_Succeeded,-0.094387298,0.001654355,1.387778780781e-17
37.580000,0.264986498,-0.009493634,-0.077902319,0.006004713,-0.113165481,2.599555,1,Solve_Succeeded,-0.094387298,0.001654355,1.387778780781e-17
37.590000,0.264196359,-0.009433220,-0.078847202,0.006035934,-0.111715996,2.689576,1,Solve_Succeeded,-0.093175723,0.001580905,0.000000000000e+00
37.600000,0.263396902,-0.009372647,-0.079780929,0.006054089,-0.111715996,2.689576,1,Solve_Succeeded,-0.093175723,0.001580905,0.000000000000e+00
37.610000,0.262588119,-0.009311746,-0.080713704,0.006084695,-0.110255045,3.879874,1,Solve_Succeeded,-0.091954598,0.001507588,1.387778780781e-17
37.620000,0.261770140,-0.009250694,-0.081635236,0.006102135,-0.110255045,3.879874,1,Solve_Succeeded,-0.091954598,0.001507588,1.387778780781e-17
37.630000,0.260942957,-0.009189319,-0.082555808,0.006132125,-0.108782946,2.623941,1,Solve_Succeeded,-0.090724190,0.001434417,0.000000000000e+00
37.640000,0.260106702,-0.009127801,-0.083465051,0.006148850,-0.108782946,2.623941,1,Solve_Succeeded,-0.090724190,0.001434417,0.000000000000e+00
37.650000,0.259261366,-0.009065967,-0.084373327,0.006178222,-0.107300017,2.422107,1,Solve_Succeeded,-0.089484765,0.001361402,1.387778780781e-17
37.660000,0.258407082,-0.009003997,-0.085270190,0.006194234,-0.107300017,2.422107,1,Solve_Succeeded,-0.089484765,0.001361402,1.387778780781e-17
37.670000,0.257543840,-0.008941716,-0.086166079,0.006222985,-0.105806577,2.479880,1,Solve_Succeeded,-0.088236590,0.001288557,0.000000000000e+00
37.680000,0.256671774,-0.008879306,-0.087050475,0.006238285,-0.105806577,2.479880,1,Solve_Succeeded,-0.088236590,0.001288557,0.000000000000e+00
37.690000,0.255790876,-0.008816593,-0.087933889,0.006266415,-0.104302945,2.577827,1,Solve_Succeeded,-0.086979930,0.001215892,1.387778780781e-17
37.700000,0.254901281,-0.008753757,-0.088805733,0.006281004,-0.104302945,2.577827,1,Solve_Succeeded,-0.086979930,0.001215892,1.387778780781e-17
37.710000,0.254002978,-0.008690623,-0.089676588,0.006308511,-0.102789440,2.405388,1,Solve_Succeeded,-0.085715053,0.001143419,8.673617379884e-19
37.720000,0.253096104,-0.008627375,-0.090535795,0.006322391,-0.102789440,2.405388,1,Solve_Succeeded,-0.085715053,0.001143419,8.673617379884e-19
37.730000,0.252180649,-0.008563835,-0.091394009,0.006349274,-0.101266380,2.487798,1,Solve_Succeeded,-0.084442223,0.001071151,1.387778780781e-17
37.740000,0.251256750,-0.008500187,-0.092240501,0.006362445,-0.101266380,2.487798,1,Solve_Succeeded,-0.084442223,0.001071151,1.387778780781e-17
37.750000,0.250324398,-0.008436254,-0.093085993,0.006388703,-0.099734085,2.413180,1,Solve_Succeeded,-0.083161708,0.000999098,1.387778780781e-17
37.760000,0.249383730,-0.008372220,-0.093919693,0.006401168,-0.099734085,2.413180,1,Solve_Succeeded,-0.083161708,0.000999098,1.387778780781e-17
37.770000,0.248434737,-0.008307907,-0.094752385,0.006426799,-0.098192872,2.635660,1,Solve_Succeeded,-0.081873773,0.000927272,2.775557561563e-17
37.780000,0.247477556,-0.008243500,-0.095573218,0.006438559,-0.098192872,2.635660,1,Solve_Succeeded,-0.081873773,0.000927272,2.775557561563e-17
37.790000,0.246512179,-0.008178821,-0.096393038,0.006463563,-0.096643060,3.006191,1,Solve_Succeeded,-0.080578684,0.000855683,1.387778780781e-17
37.800000,0.245538744,-0.008114055,-0.097200931,0.006474621,-0.096643060,3.006191,1,Solve_Succeeded,-0.080578684,0.000855683,1.387778780781e-17
37.810000,0.244557242,-0.008049022,-0.098007806,0.006498996,-0.095084967,2.499388,1,Solve_Succeeded,-0.079276706,0.000784344,1.387778780781e-17
37.820000,0.243567812,-0.007983910,-0.098802691,0.006509353,-0.095084967,2.499388,1,Solve_Succeeded,-0.079276706,0.000784344,1.387778780781e-17
37.830000,0.242570446,-0.007918537,-0.099596552,0.006533099,-0.093518911,2.818195,1,Solve_Succeeded,-0.077968105,0.000713265,1.387778780781e-17
37.840000,0.241565283,-0.007853093,-0.100378362,0.006542758,-0.093518911,2.818195,1,Solve_Succeeded,-0.077968105,0.000713265,1.387778780781e-17
37.850000,0.240552313,-0.007787393,-0.101159142,0.006565874,-0.091945208,2.861479,1,Solve_Succeeded,-0.076653146,0.000642457,1.387778780781e-17
37.860000,0.239531679,-0.007721629,-0.101927813,0.006574836,-0.091945208,2.861479,1,Solve_Succeeded,-0.076653146,0.000642457,1.387778780781e-17
37.870000,0.238503370,-0.007655616,-0.102695449,0.006597322,-0.090364176,2.581765,1,Solve_Succeeded,-0.075332093,0.000571931,0.000000000000e+00
37.880000,0.237467527,-0.007589545,-0.103450919,0.006605590,-0.090364176,2.581765,1,Solve_Succeeded,-0.075332093,0.000571931,0.000000000000e+00
37.890000,0.236424142,-0.007523232,-0.104205350,0.006627446,-0.088776131,2.397590,1,Solve_Succeeded,-0.074005210,0.000501698,8.673617379884e-19
37.900000,0.235373357,-0.007456869,-0.104947560,0.006635022,-0.088776131,2.397590,1,Solve_Succeeded,-0.074005210,0.000501698,8.673617379884e-19
37.910000,0.234315162,-0.007390269,-0.105688727,0.006656247,-0.087181388,2.561853,1,Solve_Succeeded,-0.072672761,0.000431767,8.673617379884e-19
37.920000,0.233249699,-0.007323625,-0.106417622,0.006663134,-0.087181388,2.561853,1,Solve_Succeeded,-0.072672761,0.000431767,8.673617379884e-19
37.930000,0.232176960,-0.007256752,-0.107145469,0.006683727,-0.085580263,2.813680,1,Solve_Succeeded,-0.071335009,0.000362150,1.387778780781e-17
37.940000,0.231097088,-0.007189842,-0.107860996,0.006689929,-0.085580263,2.813680,1,Solve_Succeeded,-0.071335009,0.000362150,1.387778780781e-17
37.950000,0.230010072,-0.007122707,-0.108575470,0.006709890,-0.083973071,2.631036,1,Solve_Succeeded,-0.069992217,0.000292857,1.387778780781e-17
37.960000,0.228916057,-0.007055544,-0.109277576,0.006715408,-0.083973071,2.631036,1,Solve_Succeeded,-0.069992217,0.000292857,1.387778780781e-17
37.970000,0.227815034,-0.006988162,-0.109978627,0.006734738,-0.082360124,2.508631,1,Solve_Succeeded,-0.068644647,0.000223899,8.673617379884e-19
37.980000,0.226707146,-0.006920758,-0.110667266,0.006739575,-0.082360124,2.508631,1,Solve_Succeeded,-0.068644647,0.000223899,8.673617379884e-19
37.990000,0.225592384,-0.006853142,-0.111354844,0.006758275,-0.080741737,2.438666,1,Solve_Succeeded,-0.067292560,0.000155284,8.673617379884e-19
38.000000,0.224470893,-0.006785510,-0.112029970,0.006762434,-0.080741737,2.438666,1,Solve_Succeeded,-0.067292560,0.000155284,8.673617379884e-19
38.010000,0.223342663,-0.006717673,-0.112704031,0.006780502,-0.079118221,2.452670,1,Solve_Succeeded,-0.065936217,0.000087024,0.000000000000e+00
38.020000,0.222207840,-0.006649827,-0.113365600,0.006783986,-0.079118221,2.452670,1,Solve_Succeeded,-0.065936217,0.000087024,0.000000000000e+00
38.030000,0.221066413,-0.006581782,-0.114026102,0.006801425,-0.077489887,2.554922,1,Solve_Succeeded,-0.064575878,0.000019128,1.387778780781e-17
38.040000,0.219918529,-0.006513735,-0.114674074,0.006804237,-0.077489887,2.554922,1,Solve_Succeeded,-0.064575878,0.000019128,1.387778780781e-17
38.050000,0.218764178,-0.006445495,-0.115320976,0.006821045,-0.075857048,2.508164,1,Solve_Succeeded,-0.063211802,-0.000048394,0.000000000000e+00
38.060000,0.217603505,-0.006377259,-0.115955313,0.006823189,-0.075857048,2.508164,1,Solve_Succeeded,-0.063211802,-0.000048394,0.000000000000e+00
38.070000,0.216436502,-0.006308837,-0.116588577,0.006839368,-0.074220011,2.569267,1,Solve_Succeeded,-0.061844247,-0.000115533,4.336808689942e-19
38.080000,0.215263314,-0.006240426,-0.117209245,0.006840847,-0.074220011,2.569267,1,Solve_Succeeded,-0.061844247,-0.000115533,4.336808689942e-19
38.090000,0.214083932,-0.006171835,-0.117828836,0.006856397,-0.072579086,2.449156,1,Solve_Succeeded,-0.060473472,-0.000182279,0.000000000000e+00
38.100000,0.212898503,-0.006103261,-0.118435801,0.006857214,-0.072579086,2.449156,1,Solve_Succeeded,-0.060473472,-0.000182279,0.000000000000e+00
38.110000,0.211707017,-0.006034513,-0.119041688,0.006872136,-0.070934580,2.507453,1,Solve_Succeeded,-0.059099733,-0.000248622,0.000000000000e+00
38.120000,0.210509621,-0.005965790,-0.119634920,0.006872295,-0.070934580,2.507453,1,Solve_Succeeded,-0.059099733,-0.000248622,0.000000000000e+00
38.130000,0.209306305,-0.005896899,-0.120227072,0.006886590,-0.069286799,3.119463,1,Solve_Succeeded,-0.057723286,-0.000314554,1.387778780781e-17
38.140000,0.208097217,-0.005828039,-0.120806544,0.006886095,-0.069286799,3.119463,1,Solve_Succeeded,-0.057723286,-0.000314554,1.387778780781e-17
38.150000,0.206882347,-0.005759017,-0.121384934,0.006899764,-0.067636049,2.853922,1,Solve_Succeeded,-0.056344385,-0.000380065,8.673617379884e-19
38.160000,0.205661843,-0.005690033,-0.121950621,0.006898618,-0.067636049,2.853922,1,Solve_Succeeded,-0.056344385,-0.000380065,8.673617379884e-19
38.170000,0.204435694,-0.005620893,-0.122515224,0.006911662,-0.065982634,2.471163,1,Solve_Succeeded,-0.054963285,-0.000445146,1.387778780781e-17
38.180000,0.203204049,-0.005551798,-0.123067104,0.006909869,-0.065982634,2.471163,1,Solve_Succeeded,-0.054963285,-0.000445146,1.387778780781e-17
38.190000,0.201966898,-0.005482553,-0.123617898,0.006922290,-0.064326857,2.567379,1,Solve_Succeeded,-0.053580238,-0.000509789,4.336808689942e-19
38.200000,0.200724389,-0.005413359,-0.124155950,0.006919854,-0.064326857,2.567379,1,Solve_Succeeded,-0.053580238,-0.000509789,4.336808689942e-19
38.210000,0.199476512,-0.005344021,-0.124692915,0.006931651,-0.062669020,2.506137,1,Solve_Succeeded,-0.052195497,-0.000573984,1.387778780781e-17
38.220000,0.198223416,-0.005274741,-0.125217123,0.006928576,-0.062669020,2.506137,1,Solve_Succeeded,-0.052195497,-0.000573984,1.387778780781e-17
38.230000,0.196965091,-0.005205324,-0.125740242,0.006939753,-0.061009422,2.864071,1,Solve_Succeeded,-0.050809312,-0.000637723,6.938893903907e-18
38.240000,0.195701684,-0.005135970,-0.126250590,0.006936043,-0.061009422,2.864071,1,Solve_Succeeded,-0.050809312,-0.000637723,6.938893903907e-18
38.250000,0.194433187,-0.005066485,-0.126759849,0.006946601,-0.059348363,2.698772,1,Solve_Succeeded,-0.049421932,-0.000700998,0.000000000000e+00
38.260000,0.193159747,-0.004997070,-0.127256325,0.006942260,-0.059348363,2.698772,1,Solve_Succeeded,-0.049421932,-0.000700998,0.000000000000e+00
38.270000,0.191881356,-0.004927531,-0.127751711,0.006952199,-0.057686140,2.435993,1,Solve_Succeeded,-0.048033606,-0.000763799,6.938893903907e-18
38.280000,0.190598161,-0.004858067,-0.128234306,0.006947232,-0.057686140,2.435993,1,Solve_Succeeded,-0.048033606,-0.000763799,6.938893903907e-18
38.290000,0.189310154,-0.004788485,-0.128715809,0.006956555,-0.056023049,2.458763,1,Solve_Succeeded,-0.046644580,-0.000826120,0.000000000000e+00
38.300000,0.188017481,-0.004718985,-0.129184515,0.006950966,-0.056023049,2.458763,1,Solve_Succeeded,-0.046644580,-0.000826120,0.000000000000e+00
