time_s,cart_x_m,theta_rad,cart_v_mps,theta_dot_radps,force_N,solve_time_ms,solver_success,solver_status,first_x_ddot_mps2,first_theta_ddot_radps2,passive_hinge_id_residual_Nm
1.740000,0.281017995,-0.014058702,0.074996776,-0.000366366,-0.169390937,3.294341,1,Solve_Succeeded,-0.141625344,0.009325513,1.734723475977e-18
1.750000,0.281751301,-0.014061278,0.073580562,-0.000273908,-0.169349414,2.998692,1,Solve_Succeeded,-0.141577303,0.009056727,0.000000000000e+00
1.760000,0.282470450,-0.014062948,0.072164723,-0.000183058,-0.169349414,2.998692,1,Solve_Succeeded,-0.141577303,0.009056727,0.000000000000e+00
1.770000,0.283175441,-0.014063717,0.070748960,-0.000092846,-0.169270508,2.783905,1,Solve_Succeeded,-0.141498754,0.008800822,0.000000000000e+00
1.780000,0.283866282,-0.014063607,0.069333857,-0.000004507,-0.169270508,2.783905,1,Solve_Succeeded,-0.141498754,0.008800822,0.000000000000e+00
1.790000,0.284542974,-0.014062615,0.067918850,0.000083577,-0.169154958,2.877514,1,Solve_Succeeded,-0.141390269,0.008556939,-1.734723475977e-18
1.800000,0.285205526,-0.014060769,0.066504782,0.000169523,-0.169154958,2.877514,1,Solve_Succeeded,-0.141390269,0.008556939,-1.734723475977e-18
1.810000,0.285853939,-0.014058061,0.065090833,0.000255588,-0.169003474,2.895052,1,Solve_Succeeded,-0.141252401,0.008324275,0.000000000000e+00
1.820000,0.286488227,-0.014054521,0.063678095,0.000339254,-0.169003474,2.895052,1,Solve_Succeeded,-0.141252401,0.008324275,0.000000000000e+00
1.830000,0.287108389,-0.014050138,0.062265497,0.000423402,-0.168816737,3.334045,1,Solve_Succeeded,-0.141085679,0.008102081,0.000000000000e+00
1.840000,0.287714443,-0.014044945,0.060854379,0.000504891,-0.168816737,3.334045,1,Solve_Succeeded,-0.141085679,0.008102081,0.000000000000e+00
1.850000,0.288306387,-0.014038928,0.059443422,0.000587218,-0.168595401,2.886262,1,Solve_Succeeded,-0.140890611,0.007889655,-1.734723475977e-18
1.860000,0.288884242,-0.014032121,0.058034208,0.000666628,-0.168595401,2.886262,1,Solve_Succeeded,-0.140890611,0.007889655,-1.734723475977e-18
1.870000,0.289448008,-0.014024507,0.056625175,0.000747221,-0.168340093,3.257900,1,Solve_Succeeded,-0.140667691,0.007686342,0.000000000000e+00
1.880000,0.289997706,-0.014016124,0.055218145,0.000824644,-0.168340093,3.257900,1,Solve_Succeeded,-0.140667691,0.007686342,0.000000000000e+00
1.890000,0.290533337,-0.014006949,0.053811315,0.000903585,-0.168051421,2.946371,1,Solve_Succeeded,-0.140417391,0.007491531,1.734723475977e-18
1.900000,0.291054925,-0.013997025,0.052406743,0.000979104,-0.168051421,2.946371,1,Solve_Succeeded,-0.140417391,0.007491531,1.734723475977e-18
1.910000,0.291562471,-0.013986323,0.051002392,0.001056471,-0.167729968,3.751090,1,Solve_Succeeded,-0.140140170,0.007304648,0.000000000000e+00
1.920000,0.292056003,-0.013974892,0.049600547,0.001130166,-0.167729968,3.751090,1,Solve_Succeeded,-0.140140170,0.007304648,0.000000000000e+00
1.930000,0.292535519,-0.013962697,0.048198944,0.001206029,-0.167376298,2.685746,1,Solve_Succeeded,-0.139836472,0.007125160,1.734723475977e-18
1.940000,0.293001051,-0.013949791,0.046800093,0.001277972,-0.167376298,2.685746,1,Solve_Succeeded,-0.139836472,0.007125160,1.734723475977e-18
1.950000,0.293452598,-0.013936135,0.045401502,0.001352398,-0.166990957,2.627724,1,Solve_Succeeded,-0.139506727,0.006952568,0.000000000000e+00
1.960000,0.293890194,-0.013921785,0.044005906,0.001422659,-0.166990957,2.627724,1,Solve_Succeeded,-0.139506727,0.006952568,0.000000000000e+00
1.970000,0.294313838,-0.013906699,0.042610589,0.001495709,-0.166574475,2.691712,1,Solve_Succeeded,-0.139151352,0.006786405,0.000000000000e+00
1.980000,0.294723566,-0.013890934,0.041218505,0.001564351,-0.166574475,2.691712,1,Solve_Succeeded,-0.139151352,0.006786405,0.000000000000e+00
1.990000,0.295119377,-0.013874447,0.039826719,0.001636082,-0.166127364,3.047935,1,Solve_Succeeded,-0.138770752,0.006626235,0.000000000000e+00
2.000000,0.295501311,-0.013857297,0.038438399,0.001703165,-0.166127364,3.047935,1,Solve_Succeeded,-0.138770752,0.006626235,0.000000000000e+00
2.010000,0.295869366,-0.013839436,0.037050396,0.001773630,-0.165650122,2.835833,1,Solve_Succeeded,-0.138365323,0.006471654,-1.734723475977e-18
2.020000,0.296223584,-0.013820928,0.035666091,0.001839209,-0.165650122,2.835833,1,Solve_Succeeded,-0.138365323,0.006471654,-1.734723475977e-18
2.030000,0.296563963,-0.013801722,0.034282120,0.001908458,-0.165143235,2.803641,1,Solve_Succeeded,-0.137935449,0.006322281,-1.734723475977e-18
2.040000,0.296890548,-0.013781882,0.032902073,0.001972585,-0.165143235,2.803641,1,Solve_Succeeded,-0.137935449,0.006322281,-1.734723475977e-18
2.050000,0.297203337,-0.013761356,0.031522378,0.002040663,-0.164607174,2.691850,1,Solve_Succeeded,-0.137481506,0.006177761,-1.734723475977e-18
2.060000,0.297502378,-0.013740211,0.030146832,0.002103386,-0.164607174,2.691850,1,Solve_Succeeded,-0.137481506,0.006177761,-1.734723475977e-18
2.070000,0.297787668,-0.013718390,0.028771655,0.002170336,-0.164042399,2.992924,1,Solve_Succeeded,-0.137003862,0.006037765,0.000000000000e+00
2.080000,0.298059257,-0.013695964,0.027400846,0.002231700,-0.164042399,2.992924,1,Solve_Succeeded,-0.137003862,0.006037765,0.000000000000e+00
2.090000,0.298317143,-0.013672873,0.026030425,0.002297561,-0.163449361,2.697070,1,Solve_Succeeded,-0.136502876,0.005901984,0.000000000000e+00
2.100000,0.298561379,-0.013649191,0.024664588,0.002357607,-0.163449361,2.697070,1,Solve_Succeeded,-0.136502876,0.005901984,0.000000000000e+00
2.110000,0.298791961,-0.013624852,0.023299156,0.002422415,-0.162828500,2.690488,1,Solve_Succeeded,-0.135978900,0.005770130,1.734723475977e-18
2.120000,0.299008945,-0.013599936,0.021938521,0.002481182,-0.162828500,2.690488,1,Solve_Succeeded,-0.135978900,0.005770130,1.734723475977e-18
2.130000,0.299212327,-0.013574374,0.020578309,0.002544972,-0.162180246,2.616278,1,Solve_Succeeded,-0.135432280,0.005641935,1.734723475977e-18
2.140000,0.299402167,-0.013548248,0.019223103,0.002602496,-0.162180246,2.616278,1,Solve_Succeeded,-0.135432280,0.005641935,1.734723475977e-18
2.150000,0.299578460,-0.013521484,0.017868337,0.002665298,-0.161505021,2.737426,1,Solve_Succeeded,-0.134863355,0.005517148,0.000000000000e+00
2.160000,0.299741266,-0.013494168,0.016518783,0.002721614,-0.161505021,2.737426,1,Solve_Succeeded,-0.134863355,0.005517148,0.000000000000e+00
2.170000,0.299890582,-0.013466225,0.015169687,0.002783456,-0.160803242,3.880446,1,Solve_Succeeded,-0.134272459,0.005395538,0.000000000000e+00
2.180000,0.300026471,-0.013437741,0.013826007,0.002838594,-0.160803242,3.880446,1,Solve_Succeeded,-0.134272459,0.005395538,0.000000000000e+00
2.190000,0.300148928,-0.013408639,0.012482800,0.002899504,-0.160075314,2.835196,1,Solve_Succeeded,-0.133659921,0.005276886,0.000000000000e+00
2.200000,0.300258020,-0.013379009,0.011145210,0.002953494,-0.160075314,2.835196,1,Solve_Succeeded,-0.133659921,0.005276886,0.000000000000e+00
2.210000,0.300353742,-0.013348768,0.009808110,0.003013496,-0.159321639,3.131091,1,Solve_Succeeded,-0.133026065,0.005160990,0.000000000000e+00
2.220000,0.300436160,-0.013318011,0.008476823,0.003066365,-0.159321639,3.131091,1,Solve_Succeeded,-0.133026065,0.005160990,0.000000000000e+00
2.230000,0.300505272,-0.013286652,0.007146043,0.003125481,-0.158542612,2.606842,1,Solve_Succeeded,-0.132371210,0.005047661,1.734723475977e-18
2.240000,0.300561147,-0.013254788,0.005821271,0.003177254,-0.158542612,2.606842,1,Solve_Succeeded,-0.132371210,0.005047661,1.734723475977e-18
2.250000,0.300603781,-0.013222330,0.004497020,0.003235506,-0.157738622,2.758283,1,Solve_Succeeded,-0.131695673,0.004936724,0.000000000000e+00
2.260000,0.300633244,-0.013189378,0.003178970,0.003286206,-0.157738622,2.758283,1,Solve_Succeeded,-0.131695673,0.004936724,0.000000000000e+00
2.270000,0.300649534,-0.013155841,0.001861457,0.003343614,-0.156910054,2.921491,1,Solve_Succeeded,-0.130999766,0.004828015,-8.673617379884e-19
2.280000,0.300652723,-0.013121821,0.000550332,0.003393263,-0.156910054,2.921491,1,Solve_Succeeded,-0.130999766,0.004828015,-8.673617379884e-19
2.290000,0.300642808,-0.013087223,-0.000760239,0.003449843,-0.156057288,4.140829,1,Solve_Succeeded,-0.130283797,0.004721384,8.673617379884e-19
2.300000,0.300619865,-0.013052152,-0.002064237,0.003498462,-0.156057288,4.140829,1,Solve_Succeeded,-0.130283797,0.004721384,8.673617379884e-19
2.310000,0.300583888,-0.013016511,-0.003367666,0.003554231,-0.155180699,4.537217,1,Solve_Succeeded,-0.129548072,0.004616687,0.000000000000e+00
2.320000,0.300534956,-0.012980409,-0.004664339,0.003601838,-0.155180699,4.537217,1,Solve_Succeeded,-0.129548072,0.004616687,0.000000000000e+00
2.330000,0.300473065,-0.012943744,-0.005960428,0.003656810,-0.154280658,2.828052,1,Solve_Succeeded,-0.128792894,0.004513794,-8.673617379884e-19
2.340000,0.300398294,-0.012906627,-0.007249581,0.003703424,-0.154280658,2.828052,1,Solve_Succeeded,-0.128792894,0.004513794,-8.673617379884e-19
2.350000,0.300310639,-0.012868956,-0.008538135,0.003757614,-0.153357534,2.900571,1,Solve_Succeeded,-0.128018565,0.004412584,0.000000000000e+00
2.360000,0.300210182,-0.012830843,-0.009819575,0.003803250,-0.153357534,2.900571,1,Solve_Succeeded,-0.128018565,0.004412584,0.000000000000e+00
2.370000,0.300096917,-0.012792182,-0.011100403,0.003856670,-0.152411691,2.852389,1,Solve_Succeeded,-0.127225382,0.004312942,0.000000000000e+00
2.380000,0.299970930,-0.012753089,-0.012373942,0.003901343,-0.152411691,2.852389,1,Solve_Succeeded,-0.127225382,0.004312942,0.000000000000e+00
2.390000,0.299832216,-0.012713456,-0.013646854,0.003954006,-0.151443492,2.626164,1,Solve_Succeeded,-0.126413641,0.004214763,0.000000000000e+00
2.400000,0.299680859,-0.012673402,-0.014912307,0.003997731,-0.151443492,2.626164,1,Solve_Succeeded,-0.126413641,0.004214763,0.000000000000e+00
2.410000,0.299516856,-0.012632814,-0.016177117,0.004049645,-0.150453296,2.762390,1,Solve_Succeeded,-0.125583638,0.004117950,0.000000000000e+00
2.420000,0.299340295,-0.012591814,-0.017434299,0.004092435,-0.150453296,2.762390,1,Solve_Succeeded,-0.125583638,0.004117950,0.000000000000e+00
2.430000,0.299151169,-0.012550288,-0.018690825,0.004143611,-0.149441459,3.284345,1,Solve_Succeeded,-0.124735665,0.004022414,8.673617379884e-19
2.440000,0.298949570,-0.012508359,-0.019939557,0.004185478,-0.149441459,3.284345,1,Solve_Succeeded,-0.124735665,0.004022414,8.673617379884e-19
2.450000,0.298735491,-0.012465911,-0.021187619,0.004235925,-0.148408337,2.965905,1,Solve_Succeeded,-0.123870013,0.003928069,0.000000000000e+00
2.460000,0.298509026,-0.012423070,-0.022427723,0.004276880,-0.148408337,2.965905,1,Solve_Succeeded,-0.123870013,0.003928069,0.000000000000e+00
2.470000,0.298270167,-0.012379716,-0.023667143,0.004326606,-0.147354281,2.888873,1,Solve_Succeeded,-0.122986973,0.003834838,0.000000000000e+00
2.480000,0.298019010,-0.012335978,-0.024898445,0.004366661,-0.147354281,2.888873,1,Solve_Succeeded,-0.122986973,0.003834838,0.000000000000e+00
2.490000,0.297755547,-0.012291735,-0.026129050,0.004415671,-0.146279642,2.706341,1,Solve_Succeeded,-0.122086832,0.003742651,0.000000000000e+00
2.500000,0.297479877,-0.012247118,-0.027351379,0.004454836,-0.146279642,2.706341,1,Solve_Succeeded,-0.122086832,0.003742651,0.000000000000e+00
2.510000,0.297191991,-0.012202001,-0.028572997,0.004503139,-0.145184771,2.837301,1,Solve_Succeeded,-0.121169880,0.003651440,0.000000000000e+00
2.520000,0.296891988,-0.012156519,-0.029786184,0.004541422,-0.145184771,2.837301,1,Solve_Succeeded,-0.121169880,0.003651440,0.000000000000e+00
2.530000,0.296579862,-0.012110545,-0.030998647,0.004589023,-0.144070013,3.194253,1,Solve_Succeeded,-0.120236401,0.003561145,0.000000000000e+00
2.540000,0.296255712,-0.012064215,-0.032202525,0.004626433,-0.144070013,3.194253,1,Solve_Succeeded,-0.120236401,0.003561145,0.000000000000e+00
2.550000,0.295919532,-0.012017399,-0.033405668,0.004673337,-0.142935716,3.352404,1,Solve_Succeeded,-0.119286683,0.003471709,0.000000000000e+00
2.560000,0.295571424,-0.011970235,-0.034600076,0.004709883,-0.142935716,3.352404,1,Solve_Succeeded,-0.119286683,0.003471709,0.000000000000e+00
2.570000,0.295211380,-0.011922593,-0.035793735,0.004756096,-0.141782225,3.078707,1,Solve_Succeeded,-0.118321010,0.003383081,-8.673617379884e-19
2.580000,0.294839504,-0.011874612,-0.036978512,0.004791784,-0.141782225,3.078707,1,Solve_Succeeded,-0.118321010,0.003383081,-8.673617379884e-19
2.590000,0.294455789,-0.011826159,-0.038162528,0.004837310,-0.140609884,2.640577,1,Solve_Succeeded,-0.117339666,0.003295213,-8.673617379884e-19
2.600000,0.294060341,-0.011777376,-0.039337517,0.004872148,-0.140609884,2.640577,1,Solve_Succeeded,-0.117339666,0.003295213,-8.673617379884e-19
2.610000,0.293653151,-0.011728127,-0.040511733,0.004916990,-0.139419035,2.986338,1,Solve_Succeeded,-0.116342935,0.003208061,0.000000000000e+00
2.620000,0.293234327,-0.011678557,-0.041676780,0.004950985,-0.139419035,2.986338,1,Solve_Succeeded,-0.116342935,0.003208061,0.000000000000e+00
2.630000,0.292803862,-0.011628527,-0.042841042,0.004995147,-0.138210021,2.709427,1,Solve_Succeeded,-0.115331101,0.003121585,0.000000000000e+00
2.640000,0.292361864,-0.011578186,-0.043995996,0.005028305,-0.138210021,2.709427,1,Solve_Succeeded,-0.115331101,0.003121585,0.000000000000e+00
2.650000,0.291908326,-0.011527391,-0.045150152,0.005071790,-0.136983184,2.811443,1,Solve_Succeeded,-0.114304445,0.003035748,-8.673617379884e-19
2.660000,0.291443357,-0.011476293,-0.046294863,0.005104117,-0.136983184,2.811443,1,Solve_Succeeded,-0.114304445,0.003035748,-8.673617379884e-19
2.670000,0.290966951,-0.011424748,-0.047438765,0.005146927,-0.135738863,2.957685,1,Solve_Succeeded,-0.113263251,0.002950518,0.000000000000e+00
2.680000,0.290479218,-0.011372908,-0.048573088,0.005178428,-0.135738863,2.957685,1,Solve_Succeeded,-0.113263251,0.002950518,0.000000000000e+00
2.690000,0.289980152,-0.011320628,-0.049706591,0.005220567,-0.134477399,2.846602,1,Solve_Succeeded,-0.112207799,0.002865862,-8.673617379884e-19
2.700000,0.289469865,-0.011268062,-0.050830382,0.005251248,-0.134477399,2.846602,1,Solve_Succeeded,-0.112207799,0.002865862,-8.673617379884e-19
2.710000,0.288948350,-0.011215061,-0.051953343,0.005292717,-0.133199132,3.059841,1,Solve_Succeeded,-0.111138371,0.002781754,-8.673617379884e-19
2.720000,0.288415721,-0.011161783,-0.053066463,0.005322583,-0.133199132,3.059841,1,Solve_Succeeded,-0.111138371,0.002781754,-8.673617379884e-19
2.730000,0.287871971,-0.011108077,-0.054178741,0.005363384,-0.131904399,2.955930,1,Solve_Succeeded,-0.110055248,0.002698168,-8.673617379884e-19
2.740000,0.287317215,-0.011054101,-0.055281052,0.005392439,-0.131904399,2.955930,1,Solve_Succeeded,-0.110055248,0.002698168,-8.673617379884e-19
2.750000,0.286751446,-0.010999705,-0.056382510,0.005432574,-0.130593540,2.863946,1,Solve_Succeeded,-0.108958712,0.002615081,0.000000000000e+00
2.760000,0.286174782,-0.010945046,-0.057473878,0.005460823,-0.130593540,2.863946,1,Solve_Succeeded,-0.108958712,0.002615081,0.000000000000e+00
2.770000,0.285587213,-0.010889974,-0.058564382,0.005500293,-0.129266891,2.748109,1,Solve_Succeeded,-0.107849042,0.002532473,-8.673617379884e-19
2.780000,0.284988860,-0.010834648,-0.059644675,0.005527740,-0.129266891,2.748109,1,Solve_Succeeded,-0.107849042,0.002532473,-8.673617379884e-19
2.790000,0.284379714,-0.010778914,-0.060724093,0.005566546,-0.127924792,2.658036,1,Solve_Succeeded,-0.106726519,0.002450325,-8.673617379884e-19
2.800000,0.283759896,-0.010722935,-0.061793182,0.005593195,-0.127924792,2.658036,1,Solve_Succeeded,-0.106726519,0.002450325,-8.673617379884e-19
2.810000,0.283129397,-0.010666554,-0.062861386,0.005631340,-0.126567578,2.738621,1,Solve_Succeeded,-0.105591423,0.002368620,0.000000000000e+00
2.820000,0.282488339,-0.010609937,-0.063919144,0.005657195,-0.126567578,2.738621,1,Solve_Succeeded,-0.105591423,0.002368620,0.000000000000e+00
2.830000,0.281836714,-0.010552924,-0.064976008,0.005694677,-0.125195586,2.803931,1,Solve_Succeeded,-0.104444033,0.002287345,0.000000000000e+00
2.840000,0.281174644,-0.010495682,-0.066022312,0.005719742,-0.125195586,2.803931,1,Solve_Succeeded,-0.104444033,0.002287345,0.000000000000e+00
2.850000,0.280502122,-0.010438052,-0.067067712,0.005756564,-0.123809152,3.888730,1,Solve_Succeeded,-0.103284629,0.002206486,0.000000000000e+00
2.860000,0.279819272,-0.010380200,-0.068102442,0.005780843,-0.123809152,3.888730,1,Solve_Succeeded,-0.103284629,0.002206486,0.000000000000e+00
2.870000,0.279126085,-0.010321967,-0.069136259,0.005817004,-0.122408613,2.802957,1,Solve_Succeeded,-0.102113491,0.002126031,0.000000000000e+00
2.880000,0.278422687,-0.010263520,-0.070159296,0.005840500,-0.122408613,2.802957,1,Solve_Succeeded,-0.102113491,0.002126031,0.000000000000e+00
2.890000,0.277709069,-0.010204697,-0.071181411,0.005876002,-0.120994304,2.763678,1,Solve_Succeeded,-0.100930897,0.002045972,-8.673617379884e-19
2.900000,0.276985358,-0.010145670,-0.072192641,0.005898718,-0.120994304,2.763678,1,Solve_Succeeded,-0.100930897,0.002045972,-8.673617379884e-19
2.910000,0.276251546,-0.010086273,-0.073202940,0.005933560,-0.119566560,2.847095,1,Solve_Succeeded,-0.099737127,0.001966298,-8.673617379884e-19
2.920000,0.275507760,-0.010026679,-0.074202251,0.005955501,-0.119566560,2.847095,1,Solve_Succeeded,-0.099737127,0.001966298,-8.673617379884e-19
2.930000,0.274753991,-0.009966722,-0.075200622,0.005989684,-0.118125716,2.652948,1,Solve_Succeeded,-0.098532460,0.001887003,0.000000000000e+00
2.940000,0.273990370,-0.009906576,-0.076187903,0.006010851,-0.118125716,2.652948,1,Solve_Succeeded,-0.098532460,0.001887003,0.000000000000e+00
2.950000,0.273216887,-0.009846073,-0.077174237,0.006044376,-0.116672106,2.697116,1,Solve_Succeeded,-0.097317172,0.001808081,-8.673617379884e-19
2.960000,0.272433673,-0.009785390,-0.078149383,0.006064774,-0.116672106,2.697116,1,Solve_Succeeded,-0.097317172,0.001808081,-8.673617379884e-19
2.970000,0.271640718,-0.009724355,-0.079123572,0.006097641,-0.115206065,2.607194,1,Solve_Succeeded,-0.096091544,0.001729527,8.673617379884e-19
2.980000,0.270838154,-0.009663148,-0.080086479,0.006117272,-0.115206065,2.607194,1,Solve_Succeeded,-0.096091544,0.001729527,8.673617379884e-19
2.990000,0.270025972,-0.009601596,-0.081048421,0.006149481,-0.113727926,2.671089,1,Solve_Succeeded,-0.094855853,0.001651336,0.000000000000e+00
3.000000,0.269204305,-0.009539879,-0.081998987,0.006168349,-0.113727926,2.671089,1,Solve_Succeeded,-0.094855853,0.001651336,0.000000000000e+00
3.010000,0.268373143,-0.009477825,-0.082948581,0.006199899,-0.112238023,2.712461,1,Solve_Succeeded,-0.093610375,0.001573507,0.000000000000e+00
3.020000,0.267532620,-0.009415613,-0.083886708,0.006218007,-0.112238023,2.712461,1,Solve_Succeeded,-0.093610375,0.001573507,0.000000000000e+00
3.030000,0.266682728,-0.009353069,-0.084823855,0.006248900,-0.110736688,3.070404,1,Solve_Succeeded,-0.092355390,0.001496036,0.000000000000e+00
3.040000,0.265823600,-0.009290376,-0.085749448,0.006266251,-0.110736688,3.070404,1,Solve_Succeeded,-0.092355390,0.001496036,0.000000000000e+00
3.050000,0.264955228,-0.009227358,-0.086674054,0.006296486,-0.109224255,2.907370,1,Solve_Succeeded,-0.091091174,0.001418923,0.000000000000e+00
3.060000,0.264077747,-0.009164198,-0.087587019,0.006313082,-0.109224255,2.907370,1,Solve_Succeeded,-0.091091174,0.001418923,0.000000000000e+00
3.070000,0.263191147,-0.009100719,-0.088498991,0.006342660,-0.107701055,3.034100,1,Solve_Succeeded,-0.089818003,0.001342166,0.000000000000e+00
3.080000,0.262295566,-0.009037106,-0.089399239,0.006358506,-0.107701055,3.034100,1,Solve_Succeeded,-0.089818003,0.001342166,0.000000000000e+00
3.090000,0.261390995,-0.008973181,-0.090298486,0.006387426,-0.106167420,2.724404,1,Solve_Succeeded,-0.088536154,0.001265767,8.673617379884e-19
3.100000,0.260477569,-0.008909129,-0.091185931,0.006402524,-0.106167420,2.724404,1,Solve_Succeeded,-0.088536154,0.001265767,8.673617379884e-19
3.110000,0.259555281,-0.008844771,-0.092072366,0.006430787,-0.104623682,2.626743,1,Solve_Succeeded,-0.087245904,0.001189725,0.000000000000e+00
3.120000,0.258624269,-0.008780294,-0.092946922,0.006445139,-0.104623682,2.626743,1,Solve_Succeeded,-0.087245904,0.001189725,0.000000000000e+00
3.130000,0.257684522,-0.008715518,-0.093820462,0.006472746,-0.103070170,2.651796,1,Solve_Succeeded,-0.085947527,0.001114043,-8.673617379884e-19
3.140000,0.256736182,-0.008650631,-0.094682047,0.006486356,-0.103070170,2.651796,1,Solve_Succeeded,-0.085947527,0.001114043,-8.673617379884e-19
3.150000,0.255779237,-0.008585450,-0.095542611,0.006513306,-0.101507216,2.784989,1,Solve_Succeeded,-0.084641299,0.001038722,0.000000000000e+00
